,ICSA,mort30_m,HPI_NSA,UNRATE,state,state_hpi_nsa,state_hpi_sa
2011-10-31,402400.0,4.0675,178.84,8.8,SD,220.79,221.46
2011-10-31,402400.0,4.0675,178.84,8.8,TN,177.97,177.83
2011-10-31,402400.0,4.0675,178.84,8.8,TX,184.69,185.02
2011-10-31,402400.0,4.0675,178.84,8.8,UT,236.61,236.69
2011-10-31,402400.0,4.0675,178.84,8.8,VA,199.54,200.22
2011-10-31,402400.0,4.0675,178.84,8.8,VT,203.7,206.35
2011-10-31,402400.0,4.0675,178.84,8.8,WA,200.98,200.72
2011-10-31,402400.0,4.0675,178.84,8.8,WI,193.97,193.61
2011-10-31,402400.0,4.0675,178.84,8.8,WV,182.33,181.41
2011-10-31,402400.0,4.0675,178.84,8.8,WY,276.17,276.48
2011-11-30,389250.0,3.9925,178.84,8.6,AK,223.3,223.07
2011-11-30,389250.0,3.9925,178.84,8.6,AL,170.43,171.05
2011-11-30,389250.0,3.9925,178.84,8.6,AR,177.14,178.43
2011-11-30,389250.0,3.9925,178.84,8.6,AZ,165.97,166.66
2011-11-30,389250.0,3.9925,178.84,8.6,CA,152.16,151.75
2011-11-30,389250.0,3.9925,178.84,8.6,CO,246.62,247.35
2011-11-30,389250.0,3.9925,178.84,8.6,CT,159.53,159.75
2011-11-30,389250.0,3.9925,178.84,8.6,DC,327.55,323.92
2011-11-30,389250.0,3.9925,178.84,8.6,DE,175.29,175.1
2011-11-30,389250.0,3.9925,178.84,8.6,FL,168.47,168.65
2011-11-30,389250.0,3.9925,178.84,8.6,GA,146.5,147.34
2011-11-30,389250.0,3.9925,178.84,8.6,HI,163.87,165.26
2011-11-30,389250.0,3.9925,178.84,8.6,IA,192.17,191.81
2011-11-30,389250.0,3.9925,178.84,8.6,ID,181.71,182.7
2011-11-30,389250.0,3.9925,178.84,8.6,IL,160.83,161.26
2011-11-30,389250.0,3.9925,178.84,8.6,IN,155.8,155.43
2011-11-30,389250.0,3.9925,178.84,8.6,KS,185.49,185.19
2011-11-30,389250.0,3.9925,178.84,8.6,KY,180.08,181.24
2011-11-30,389250.0,3.9925,178.84,8.6,LA,222.96,222.98
2011-11-30,389250.0,3.9925,178.84,8.6,MA,206.51,205.34
2011-11-30,389250.0,3.9925,178.84,8.6,MD,197.18,196.52
2011-11-30,389250.0,3.9925,178.84,8.6,ME,197.11,197.37
2011-11-30,389250.0,3.9925,178.84,8.6,MI,140.26,139.53
2011-11-30,389250.0,3.9925,178.84,8.6,MN,195.09,194.3
2011-11-30,389250.0,3.9925,178.84,8.6,MO,173.6,174.51
2011-11-30,389250.0,3.9925,178.84,8.6,MS,175.52,177.05
2011-11-30,389250.0,3.9925,178.84,8.6,MT,285.72,284.59
2011-11-30,389250.0,3.9925,178.84,8.6,NC,173.63,173.48
2011-11-30,389250.0,3.9925,178.84,8.6,ND,230.62,229.85
2011-11-30,389250.0,3.9925,178.84,8.6,NE,189.29,189.52
2011-11-30,389250.0,3.9925,178.84,8.6,NH,189.47,189.79
2011-11-30,389250.0,3.9925,178.84,8.6,NJ,198.94,199.5
2011-11-30,389250.0,3.9925,178.84,8.6,NM,200.61,199.76
2011-11-30,389250.0,3.9925,178.84,8.6,NV,111.11,111.25
2011-11-30,389250.0,3.9925,178.84,8.6,NY,194.14,193.42
2011-11-30,389250.0,3.9925,178.84,8.6,OH,145.86,146.04
2011-11-30,389250.0,3.9925,178.84,8.6,OK,190.16,190.07
2011-11-30,389250.0,3.9925,178.84,8.6,OR,242.61,243.18
2011-11-30,389250.0,3.9925,178.84,8.6,PA,177.52,177.71
2011-11-30,389250.0,3.9925,178.84,8.6,RI,172.48,171.38
2011-11-30,389250.0,3.9925,178.84,8.6,SC,172.89,173.26
2011-11-30,389250.0,3.9925,178.84,8.6,SD,220.79,221.46
2011-11-30,389250.0,3.9925,178.84,8.6,TN,177.97,177.83
2011-11-30,389250.0,3.9925,178.84,8.6,TX,184.69,185.02
2011-11-30,389250.0,3.9925,178.84,8.6,UT,236.61,236.69
2011-11-30,389250.0,3.9925,178.84,8.6,VA,199.54,200.22
2011-11-30,389250.0,3.9925,178.84,8.6,VT,203.7,206.35
2011-11-30,389250.0,3.9925,178.84,8.6,WA,200.98,200.72
2011-11-30,389250.0,3.9925,178.84,8.6,WI,193.97,193.61
2011-11-30,389250.0,3.9925,178.84,8.6,WV,182.33,181.41
2011-11-30,389250.0,3.9925,178.84,8.6,WY,276.17,276.48
2011-12-31,377000.0,3.9579999999999997,177.82,8.5,AK,223.3,223.07
2011-12-31,377000.0,3.9579999999999997,177.82,8.5,AL,170.43,171.05
2011-12-31,377000.0,3.9579999999999997,177.82,8.5,AR,177.14,178.43
2011-12-31,377000.0,3.9579999999999997,177.82,8.5,AZ,165.97,166.66
2011-12-31,377000.0,3.9579999999999997,177.82,8.5,CA,152.16,151.75
2011-12-31,377000.0,3.9579999999999997,177.82,8.5,CO,246.62,247.35
2011-12-31,377000.0,3.9579999999999997,177.82,8.5,CT,159.53,159.75
2011-12-31,377000.0,3.9579999999999997,177.82,8.5,DC,327.55,323.92
2011-12-31,377000.0,3.9579999999999997,177.82,8.5,DE,175.29,175.1
2011-12-31,377000.0,3.9579999999999997,177.82,8.5,FL,168.47,168.65
2011-12-31,377000.0,3.9579999999999997,177.82,8.5,GA,146.5,147.34
2011-12-31,377000.0,3.9579999999999997,177.82,8.5,HI,163.87,165.26
2011-12-31,377000.0,3.9579999999999997,177.82,8.5,IA,192.17,191.81
2011-12-31,377000.0,3.9579999999999997,177.82,8.5,ID,181.71,182.7
